department,internal_id,last_sold,name,price,properties,quantity,tags,upc
WINE,,2020-03-17 00:00:00,Joseph Carr Chard 750ml Domestic,17.11,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,857744001219
WINE,,2020-04-21 00:00:00,Joseph Carr Cab Sav 750ml Domestic,18.52,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,857744099001
BEER,,2019-09-13 00:00:00,Notch Left of the Dial IPA 12p 12oz Craft,17.43,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,858163004058
BEER,,2019-06-24 00:00:00,Downeast 4pk 12oz Cider,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",858612003052
BEER,,2019-06-24 00:00:00,Downeast 4pk 12oz Cider,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,"duplicate_sku,low_margin",858612003052
BEER,,2019-05-16 00:00:00,Downeast Winter 4pk 12oz Cider,10.89,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,858612003151
BEER,,2020-02-20 00:00:00,Blueberry Down East,14.16,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,858612003502
WINE,,2019-07-25 00:00:00,Sean Minor Cab,14.97,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,859139001927
WINE,,2019-07-23 00:00:00,Sean Minor Pinot,14.16,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,859139001934
WINE,,2019-12-02 00:00:00,Pampelonne French 75 4pk Sparkling 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,859597004140
WINE,,2019-11-05 00:00:00,Pampelonne Harvest Pear 4pk Sparkling 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,859597004157
WINE,,2019-06-02 00:00:00,Pampelonne Black Cherry 4pk Sparkling 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,859597004270
WINE,,2019-08-20 00:00:00,Pampelonne Negroni Sbag 4pk Sparkling 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,859597004294
WINE,,2019-07-21 00:00:00,Pampelonne Watermelon 4pk Sparkling 750ml Domestic,12.83,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,859597004317
BEER,,2020-03-29 00:00:00,1 North haze Ipa 1 North,15.25,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",1.00000000,low_margin,859660007061
BEER,,2020-03-22 00:00:00,Extended IPA Destihl,16.34,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",1.00000000,low_margin,859708002553
Soda,,2020-03-03 00:00:00,Mount Water Liquid Death,1.6,"{""department"": ""Soda"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,860000023900
BEER,,2019-11-27 00:00:00,Pear Cinnamon Willies,12.2,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,860000897525
BEER,,2020-02-09 00:00:00,Juice Bomb Sloop Brewing,14.16,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,860367000729
BEER,,2020-04-25 00:00:00,Mango Willies,11.76,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,860438001693
BEER,,2020-01-30 00:00:00,Kolsch Devil's Purse,13.9,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,862816000250
BEER,,2019-07-17 00:00:00,Stonehorse Citra Devil's Purse,16.34,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",1.00000000,low_margin,862816000298
BEER,,2020-01-31 00:00:00,Moose Juice North Ale,13.07,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,866764000171
BEER,,2020-02-27 00:00:00,Imperial IPA Laser Cat,16.34,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,868956000402
BEER,,2020-03-21 00:00:00,Luminary MedUsa Brewing,16.34,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,868956000457
WINE,,2019-04-19 00:00:00,Oyster Bay Sav Blanc 750ml Import,11.98,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,870661008024
WINE,,2019-09-18 00:00:00,Chateau Blaignan Medoc 750ml Import,21.39,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,873964002041
WINE,,2020-03-12 00:00:00,Gabriele Vino Sweet Red 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,876641900258
LIQUOR,,2020-02-22 00:00:00,Rum Chata Liqueur 750ml Import,25.06,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,890355001025
BEER,,2019-07-06 00:00:00,Monaco Moscow Mule,11.98,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,891278002717
BEER,,2019-07-14 00:00:00,Monaco Kentucky Mule,11.98,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,891278002748
BEER,,2019-12-27 00:00:00,Surley Surley,18.74,"{""department"": ""BEER"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,893354001201
BEER,,2019-06-14 00:00:00,Crispin The Saint Single 22oz Cider,6.41,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,894137002163
WINE,,2019-04-16 00:00:00,90+ Sav Blanc 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,894655001037
WINE,,2019-04-15 00:00:00,90+ Cotes du Rhone 750ml Import,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,894655001488
WINE,,2019-06-22 00:00:00,Sav Blanc Cali 90+,10.69,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,894655001822
WINE,,2019-08-02 00:00:00,Layer Cake Cab Sav 750ml Domestic,16.04,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,896599002088
WINE,,2019-05-30 00:00:00,Layer Cake Chard 750ml Domestic,16.34,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,896599002095
WINE,,2019-08-07 00:00:00,Layer Cake Pinot Noir Dom wine 750ml,16.04,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,896599002132
LIQUOR,,2019-09-05 00:00:00,Nolet's Silver 750ml Gin,49.04,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,897845002005
BEER,,2019-08-10 00:00:00,Cigar City Jai Alai 6pk 12oz Craft,11.98,"{""department"": ""BEER"", ""vendor"": ""NULL"", ""description"": ""NULL""}",1.00000000,low_margin,897853002936
WINE,,2020-02-19 00:00:00,CrossBarn Pinot Noir,32.09,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,high_margin,897941000271
LIQUOR,,2019-11-27 00:00:00,Powell & Mahoney Bloody Mary 750ml Mixer,5.44,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,898406001314
LIQUOR,,2019-06-23 00:00:00,Powell & Mahoney Margarita 750ml Mixer,7.62,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,898406001345
LIQUOR,,2020-04-10 00:00:00,Powell & Mahoney Peach Bellini 750ml Mixer,7.62,"{""department"": ""LIQUOR"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,898406001437
WINE,,2019-08-02 00:00:00,Line 39 Sav Blanc 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,898756001040
WINE,,2019-08-08 00:00:00,Line 39 Cab Sav 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,898756001057
WINE,,2019-08-08 00:00:00,Line 39 Pinot Noir 750ml Domestic,10.69,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,898756001477
WINE,,2020-04-03 00:00:00,Exitus Exitus,18.52,"{""department"": ""WINE"", ""vendor"": ""NONE"", ""description"": ""NULL""}",NULL,low_margin,898756001606
WINE,,2020-03-26 00:00:00,2 Copas 750ml Import,9.62,"{""department"": ""WINE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,high_margin,899939002472
NONE,biz_id_6F8F081C-383D-E511-A8D5-463500000031,2010-08-12 00:00:00,Manual Entry,0.0,"{""department"": ""NONE"", ""vendor"": ""NULL"", ""description"": ""NULL""}",NULL,low_margin,
